LONGITUDE,LATITUDE,DIS_LAKE,DIS_MAJOR_RIVER,DIS_OCEAN,PRECI_AVG,TEMP_AVG
84,28,289049.2,1788867.0,767191.4,1788.1206896551723,7.374568999999999
141,-32,254197.7,6146296.0,364350.8,211.18965551724136,18.204740689655175
62,57,333581.6,1560245.0,1628933.0,445.3439655172413,1.949425275862069
-107,36,354407.1,1315245.0,822020.0,441.1422413793103,5.815660931034484
15,61,71620.7,996981.1,85562.0,586.8793103448276,3.3589798517241376
124,0,1814095.0,2662625.0,35923.92,1849.3793103448277,25.66264379310344
108,41,820809.7,1133662.0,801748.3,208.00775862068963,5.967097689655173
-68,8,545258.2,481874.6,221877.5,1324.2310344827586,28.053950689655167
113,-2,2120936.0,1778167.0,228767.1,2757.212068965517,27.04489965517242
122,-4,2324562.0,2816930.0,628.2,1840.074131034482,26.491236206896552
-99,23,560933.2,1046786.0,74855.94,908.6017241379312,23.321192413793103
138,-4,2587959.0,4596427.0,234050.9,2486.5181034482766,21.35158
74,63,960551.8,2493517.0,1665521.0,518.0706931034482,-3.7469827137931038
-42,-20,345043.3,1328746.0,140546.0,1172.5853448275861,22.291451379310345
87,27,332032.7,1500338.0,533372.9,1749.088793103448,12.05976965517241
-110,36,122952.9,1287437.0,662300.4,225.33448275862068,10.638865379310344
-17,12,1148831.0,2884409.0,12445.0,1148.7741413793103,26.172126896551724
-6,56,207886.8,652648.8,3368.3,1932.9045862068967,8.837068965517243
-112,42,119300.8,674295.4,936386.8,396.2948275862068,4.935847758620689
39,34,169022.6,924720.6,316333.8,104.53793103448277,19.221766551724144
-55,-32,152903.8,324045.7,203902.0,1291.3603448275858,19.085416896551727
-3,5,229412.4,2010302.0,57988.9,1647.2370689655172,26.148419999999998
130,44,121168.0,350350.7,161312.9,512.9801724137931,2.561637862068965
18,-12,972163.3,821412.8,481731.0,1271.3163793103445,21.22916620689655
33,55,195992.2,1167077.0,524440.6,659.5991413793104,4.685201206896552
86,43,148630.3,2256168.0,2216471.0,230.1551724137931,-1.7856321931034478
28,-25,736604.5,2588091.0,449231.3,547.6422448275863,18.455315862068968
-118,44,431424.5,196393.2,458015.9,267.8896551724139,8.463290310344828
45,18,852383.7,1360129.0,382237.2,152.11551724137928,26.531968275862067
46,18,965548.5,1337806.0,483847.1,139.48017275862068,27.918893793103443
-59,-26,664555.8,194918.2,770460.6,1198.605175862069,22.326077241379306
-66,-18,167486.2,1283721.0,497385.6,1285.7448275862068,17.383621034482758
105,-4,1244331.0,1803883.0,58609.9,2274.075,27.283476206896555
-73,-14,337016.3,1065685.0,316402.2,935.8517172413793,11.981250000000001
36,-4,120094.3,2399309.0,308108.3,832.508617241379,16.83908068965517
45,17,863648.3,1455987.0,343189.1,197.07327586206895,27.05869275862069
-102,37,737247.3,883252.7,1032546.0,456.8862068965518,12.813792413793104
110,-1,1661189.0,1461443.0,124785.6,2958.5931034482765,26.57801724137931
46,17,977034.1,1442658.0,450086.1,163.32586206896553,28.170401379310345
-103,50,259374.2,1232878.0,1381024.0,440.5362068965518,2.2867815655172414
6,10,186643.3,1934705.0,506849.9,1135.2224137931034,26.16199620689655
40,54,282189.5,1046751.0,809107.3,550.0387896551724,5.167600551724139
-96,48,45961.3,752485.6,1708110.0,567.0008620689656,3.530603517241379
105,16,444514.9,66268.0,173603.7,1578.7775862068966,25.812428620689655
41,37,167311.2,943071.2,432522.1,542.0120620689654,16.618318620689653
35,45,226801.5,437039.1,8706.5,440.2051689655172,11.29224093103448
35,57,103446.4,1418637.0,403769.4,643.8982758620688,4.561135068965518
41,28,397591.0,689965.5,556678.9,184.16206896551716,22.853377241379317
32,67,466700.3,2034349.0,161927.4,516.3206896551725,-0.7296694862068963
-41,-14,374177.5,1289326.0,148318.0,685.1939689655172,23.752729655172413
-100,37,770940.9,728110.4,947624.9,606.0301689655172,13.568389999999999
53,57,69025.2,1281197.0,1354321.0,508.4431034482758,2.4118534586206892
145,-7,1745118.0,5198429.0,122321.4,2265.608620689655,19.141091379310346
29,46,292326.4,120347.0,54821.4,446.99999999999994,9.937643586206896
-129,54,107912.5,969028.8,52805.83,1461.356896551724,5.1152299310344835
-78,-1,1543676.0,612820.2,249917.6,3607.498275862069,23.010345862068966
106,22,1138085.0,373416.7,171391.3,1410.65,20.588792413793104
-89,46,29480.9,453296.8,1215470.0,729.7448275862068,4.389655206896552
103,12,61661.8,223567.1,108126.0,1624.7543103448277,26.89145172413793
59,21,624461.4,1425591.0,24902.28,165.82069344827585,26.67729862068965
127,0,1986595.0,3084532.0,23726.0,1897.303448275862,25.916809999999995
129,48,391000.5,79748.1,579119.6,607.0396551724139,-0.6034482517241379
56,56,97483.0,1253485.0,1534144.0,521.0094827586207,2.3668102965517246
67,28,261954.7,1831454.0,343910.8,172.0922413793103,24.50474137931034
-119,36,297481.1,1047317.0,235546.2,476.7827586206896,10.316092137931033
-107,38,325319.9,1245526.0,987354.4,336.14482758620693,0.5073994137931035
44,12,841551.6,2057471.0,13751.25,150.46206931034484,29.37988551724138
46,57,167116.9,1236629.0,970481.1,592.7655172413793,3.283405206896552
102,1,475948.0,1248129.0,12597.67,2386.662068965518,27.056608620689655
22,32,723646.4,1279167.0,42258.6,245.3540137931035,18.48390758620689
33,-3,4264.8,2107645.0,637061.6,948.3181000000002,23.343821724137932
38,-5,343758.3,2589410.0,79633.1,1032.194824137931,21.52313206896551
25,56,199469.6,1052954.0,100444.3,661.4120689655174,5.939152241379311
25,63,28868.1,1491128.0,116854.9,593.7715517241379,2.4349137793103446
43,48,704.7,421077.0,342830.5,397.5086206896552,8.345186896551727
34,0,56783.9,2265529.0,733288.5,1569.4439655172414,21.027801724137934
-16,13,1130902.0,2768017.0,906.8,766.6491413793103,27.711996551724134
-117,31,176525.0,1615249.0,27445.76,276.36206517241374,15.151867586206892
-108,29,842240.8,1489230.0,336869.9,394.2818965517242,13.11623551724138
-71,-29,731693.8,989117.1,64016.56,73.0732751724138,10.695331068965517
13,-14,1287205.0,828949.4,79982.1,643.9396551724137,20.681249310344832
29,-31,1408780.0,3196461.0,95072.5,726.5336206896551,15.306825517241375
-98,45,203104.5,622484.7,1741578.0,533.8577586206895,5.882471241379309
14,-23,1357496.0,1827894.0,22704.9,42.09827552413793,14.861206206896552
67,30,267030.3,1797905.0,558373.8,263.9120689655172,14.595545172413795
-117,49,18813.2,391931.1,422943.5,619.7827620689656,1.7672413448275865
28,-33,1594970.0,3317043.0,28595.2,836.426448275862,18.831705172413795
-53,-31,186190.8,440726.0,103671.7,1563.1655172413791,18.38785896551724
-100,28,609080.9,797194.1,200526.1,526.8077586206896,22.028663448275868
-39,-12,337963.6,1328957.0,106185.3,834.8448275862069,24.087787586206893
-100,39,552461.8,664667.1,1151616.0,574.7413827586207,11.983332413793105
81,28,506056.5,2017856.0,949814.8,1451.989655172414,22.751221034482757
26,-34,1703230.0,3334490.0,41634.0,518.6816,17.07854413793104
98,16,710637.6,291272.2,122718.4,2676.8448275862065,25.499784137931037
48,52,17213.9,674822.5,876681.3,505.14052068965515,6.62191093103448
82,43,139062.9,2511841.0,2304067.0,288.2405172413793,5.00301727586207
42,54,235643.0,982185.8,835973.4,557.7534482758621,5.0311063103448275
9,41,837008.1,663391.8,17749.5,1035.8620827586208,13.679886206896551
128,43,303789.7,494898.0,193308.9,638.7482724137932,3.598706862068965
-50,-6,892040.7,60792.17,324510.9,1856.3887931034483,26.964943103448274
-45,-5,614353.2,506349.5,136734.7,1515.0827586206897,26.15402206896552
6,32,153477.0,1420056.0,408578.1,59.69051724137931,22.019827241379314
8,59,180778.7,684409.8,73337.7,1017.6603448275863,1.690301651724138
15,-7,502208.7,228409.7,250234.3,1276.252586206897,23.23491379310345
15,-8,597526.2,286524.1,238326.8,1474.4879310344827,21.729022068965516
48,51,77184.8,563618.1,813018.5,550.3344827586209,3.9331178275862073
-103,49,149815.1,1164975.0,1380727.0,435.5318965517241,2.9273707137931035
14,55,296432.7,453545.8,9415.7,473.9862034482759,7.809770103448276
-42,-18,370795.1,1435685.0,204231.4,1098.4655206896552,22.28800275862069
12,65,101647.2,1365251.0,393.6,1260.7965517241378,3.1025862413793104
37,19,99956.1,1684805.0,14818.6,120.10862068965517,28.728160689655162
-57,-32,122693.5,134406.2,186315.4,1295.183624137931,17.86048931034483
28,60,47451.0,1451201.0,4257.1,688.5741206896553,4.633477034482758
132,47,221578.8,41350.4,396591.7,509.2215551724138,2.556537344827586
-104,48,37191.0,1114532.0,1318310.0,363.6793103448276,4.700287379310345
46,61,448611.3,1680378.0,788680.7,558.8232758620691,1.8488506103448272
129,42,302366.5,559423.4,86087.17,571.1775862068966,5.6904453448275865
25,-28,1064897.0,2705831.0,614001.8,479.54137931034484,17.864296206896555
-60,-38,561041.3,385147.7,137137.2,871.0232758620689,13.615876551724144
72,54,136074.8,1914582.0,2258099.0,342.20431379310355,1.6072556931034483
54,21,787031.1,1129717.0,302499.4,139.3887931034483,27.89863517241379
5,10,83935.7,1970575.0,464018.1,1092.7439655172413,27.031465862068966
44,52,143666.3,725242.5,691178.4,471.5698206896552,5.2633621034482765
56,28,238945.5,773369.1,146257.5,170.73103448275864,18.074713103448275
-56,-32,96401.85,222429.1,261725.5,1311.0353448275862,18.400143448275866
24,63,61668.2,1454595.0,73608.2,562.1060275862069,2.4581177241379306
25,-24,629984.8,2321637.0,775923.4,413.48362068965514,20.911997586206898
111,-3,1905648.0,1782888.0,52640.86,2196.662931034483,26.744899655172404
15,68,108722.5,1735983.0,7260.5,1325.1827586206896,3.098850586206897
-63,-33,173482.6,175122.5,371929.9,895.3870689655171,17.008692413793106
34,52,302702.9,877598.0,616367.7,636.6370689655172,6.081896517241377
37,28,585801.8,1065375.0,221271.7,40.3603447586207,20.892528620689653
-81,-4,1710825.0,836663.9,20293.82,423.99999655172417,24.514081034482757
60,53,284119.8,1169341.0,1637333.0,361.99137931034466,2.5865660448275865
-37,-7,565283.5,1383719.0,155335.7,680.4034482758623,25.75079068965518
-58,-32,149228.9,45630.11,122377.7,1286.8310344827582,18.681681379310348
-110,34,310943.0,1480264.0,483310.5,316.10862068965514,11.09942575862069
-72,-38,357630.2,1105832.0,146131.2,1694.8267241379306,8.566810172413792
71,54,165048.2,1856299.0,2219044.0,334.946551724138,1.4048131965517243
108,18,878987.7,490618.3,17180.78,1158.1448310344829,24.540517241379316
89,25,355473.6,1191936.0,243169.1,2137.9879310344827,25.232686896551726
17,-12,974342.3,759818.2,379196.5,1201.8689655172413,21.154885172413792
-110,40,195836.0,939489.0,1005929.0,224.7982758620689,5.170402172413794
-48,-5,804349.8,186891.4,308973.8,1480.7931034482756,25.568749999999994
-92,47,26861.3,547770.2,1445093.0,711.6758620689656,3.6624281379310344
30,-3,110438.7,1802555.0,949112.8,981.6698275862071,20.27111931034483
148,-36,521144.8,6924599.0,158040.5,959.6198275862068,10.985848275862066
121,46,299135.5,573235.4,595756.4,479.74051724137934,2.8768678965517243
40,49,203767.0,663542.5,266471.2,468.80258620689654,7.483046034482761
131,47,221898.5,44593.2,430488.8,545.2775862068967,3.3012212758620683
72,28,716075.8,2281121.0,656976.3,217.16551724137935,26.611853793103442
-80,47,125971.2,400546.0,592684.8,821.4362137931033,2.4591954275862062
10,9,491924.0,1716358.0,554525.6,1036.566379310345,27.20538724137932
-107,24,564208.1,1600418.0,78736.79,836.5749999999998,20.42399517241379
5,30,376675.2,1421533.0,614320.5,44.91293103448275,22.150358965517242
43,53,266512.9,853847.5,754991.3,497.3517206896552,4.94252879310345
31,13,593550.3,2568712.0,853922.5,322.4560344827587,28.629740344827585
-111,39,176561.1,967914.2,902510.1,280.5181,8.503017275862069
-6,9,154103.1,2539839.0,472706.9,1153.7086206896552,27.42263
-70,-34,657680.0,805653.6,195697.8,424.64914137931044,4.8535200000000005
129,34,590842.3,903845.1,6838.26,2027.8758620689657,14.359482758620691
-106,37,406307.2,1198070.0,959347.0,285.6396551724138,4.691523068965517
17,-14,1094642.0,951978.1,421695.3,1063.3620689655174,20.53477034482759
-5,32,521428.9,520804.1,293885.8,148.47241379310344,16.73283
25,-27,955444.5,2608011.0,673838.9,492.33447931034476,17.94037379310345
-67,7,414052.4,364570.0,312969.8,1717.9732758620687,26.970473793103448
34,55,149448.6,1188872.0,549257.1,667.4991413793105,4.91372124137931
37,9,234194.3,2558161.0,569459.3,1349.3698275862068,18.66566034482759
-38,-8,415228.3,1286325.0,280240.6,838.7793068965516,24.252298620689654
-58,-35,157429.5,58161.22,24390.12,1150.0293103448275,17.372844137931033
-56,-13,1220656.0,1063571.0,1211809.0,1920.406896551724,24.665373793103452
97,0,260875.3,1665318.0,16263.06,2592.0689655172414,24.80574724137931
42,50,133284.8,616045.5,430204.1,452.54568965517245,7.138146586206898
145,-36,292096.1,6715438.0,268506.9,388.4586206896552,16.012930689655175
21,56,411557.7,886214.0,36227.5,719.7724103448276,6.881609275862068
34,31,676646.4,1482446.0,14928.0,239.30000689655174,20.14837241379311
106,47,535353.9,1508266.0,1253646.0,235.86379310344824,-0.1730603586206897
-66,-26,614998.4,682578.6,471766.4,545.7379310344827,15.790158965517243
-78,-8,1182218.0,651454.3,181021.1,1066.6362137931035,15.184841724137932
43,49,3408.9,487981.2,398467.0,392.05085862068955,7.64985624137931
111,-1,1798761.0,1516352.0,241607.3,2989.8025862068957,26.63081931034483
7,13,391605.6,2174450.0,822511.3,505.1974172413794,27.41716965517242
-65,-31,137065.5,392426.3,611142.4,659.9439655172415,18.204239655172415
22,41,739218.2,314077.1,58552.4,537.221548275862,11.255674827586207
-116,51,176955.7,621478.5,546480.5,557.7749999999999,-1.214367796551724
44,50,78898.7,527775.9,523756.9,405.7336206896551,6.725646586206896
-68,-18,69831.09,1397290.0,302647.9,360.9474172413793,6.496264310344827
11,32,212405.0,1655782.0,61798.6,136.93706862068967,21.258117586206893
-63,-34,283929.6,201442.9,352965.4,864.9706896551722,16.719109310344827
-68,46,363951.7,214615.8,153427.2,1055.2517241379312,3.8716236206896557
-49,-8,684696.4,252119.7,556621.7,1734.8629310344825,25.250646896551725
-112,36,47952.2,1204668.0,579281.8,229.05775862068967,11.952586068965516
14,51,567327.9,368734.6,215793.7,623.4827586206895,9.178016862068965
14,11,126422.9,1901973.0,960040.0,654.1043103448278,28.246336206896558
30,56,187583.4,1219236.0,357978.8,624.791379310345,5.40237072413793
8,48,720690.2,10101.6,373780.5,1007.5603344827584,8.495617862068967
5,9,98959.0,1868145.0,363526.9,1144.286206896552,27.624856551724136
-108,40,351613.9,1057718.0,1124716.0,412.9689655172413,3.3184627931034485
72,55,237191.0,1947890.0,2175813.0,399.33534482758625,1.457327665517242
-111,40,120716.4,884233.4,928309.1,333.82931034482755,2.774928127586207
28,60,18989.0,1440894.0,27099.5,688.5741206896553,4.633477034482758
54,32,158645.6,606725.6,490031.3,173.2189655172414,19.138219310344827
118,43,448622.9,959058.8,348389.5,371.51809999999995,5.345689655172413
47,41,46408.8,490500.4,458570.4,452.94310344827574,1.0077586172413793
62,37,482472.8,1468989.0,1257521.0,142.23879310344827,17.001294137931037
15,-9,697372.7,369438.5,216735.8,1053.2086206896552,22.97701172413793
57,31,307366.6,848963.6,490349.8,126.7396551724138,24.76623586206897
-59,6,428980.1,423834.4,7404.51,2258.9543103448273,26.384626896551723
-50,-20,341662.8,672564.0,572687.8,1397.5258620689656,22.965948620689655
111,0,1760877.0,1387757.0,119788.5,3377.955172413793,27.250142758620694
99,22,1140906.0,249458.3,669583.1,1449.2646551724135,19.03347689655172
30,13,562671.5,2641504.0,933478.2,329.13620689655164,27.767528275862066
41,48,75836.1,552213.6,215992.2,452.66206896551734,8.128663862068965
51,23,700601.3,785941.0,69744.29,94.26551689655173,27.33656620689655
-97,15,388080.5,1647197.0,19096.45,955.7137862068965,28.37227034482759
53,22,769509.0,984318.5,187480.8,147.17241379310337,27.09094896551724
-69,-11,542130.9,690480.6,802300.6,1761.3241379310346,25.728592413793102
123,48,407215.3,331078.3,823373.1,545.9810344827586,0.998922403448276
-100,36,688791.0,778283.2,849051.8,620.0974172413794,14.573993793103448
-6,31,661989.1,603472.6,308638.0,158.64137931034483,15.327370344827587
-104,43,217675.3,1003273.0,1447370.0,440.7163793103449,8.056034551724139
-109,44,319628.2,774022.3,1056658.0,189.4198275862069,6.6802442413793095
53,52,283859.9,772646.9,1164343.0,397.5655172413793,4.40660927586207
81,40,339021.4,2436064.0,2044474.0,68.04741344827586,11.245042413793106
-69,-25,599576.4,1003629.0,184689.8,65.13448241379311,4.144468275862068
178,-18,2317979.0,8987080.0,26006.43,3240.0137931034487,24.400000344827582
151,-30,885984.4,6778866.0,174287.7,797.4991413793106,15.085776206896549
-67,46,393848.6,314319.7,104372.8,1107.6767241379312,3.77715524137931
93,27,286978.2,1079166.0,531984.0,2719.353448275862,16.86451068965517
12,48,358160.2,109843.1,260331.4,740.7689620689655,8.183979793103449
-83,43,5884.9,195598.0,634500.1,804.3129310344829,7.8172413103448255
-109,38,167317.7,1157662.0,893818.0,308.6956896551724,8.828160896551724
-115,33,100565.8,1432847.0,177225.6,108.46551827586205,22.29231275862068
13,9,336186.1,1685440.0,724457.0,974.8844827586207,27.9114224137931
-59,-33,160642.0,35036.67,32541.24,1067.0594827586208,18.356824482758622
-71,7,894540.0,842052.8,202077.0,1629.9293103448272,27.87442448275862
10,3,885948.9,1069667.0,64684.4,2175.8508620689654,25.357543448275866
47,17,1073708.0,1433406.0,422598.9,117.9258620689655,28.238361034482757
114,-29,281129.6,4520290.0,20764.54,428.5465517241378,19.670257586206894
17,68,43284.4,1751029.0,799.6,774.4689724137929,-1.1761494275862072
0,42,915194.8,236742.0,175792.0,787.4586310344829,7.933477
-89,47,14178.2,559660.1,1231970.0,705.6681000000001,5.128520103448277
-89,17,191436.0,1282716.0,37304.15,1856.494172413793,26.248276896551722
-114,54,503425.4,978744.0,827286.8,420.59483103448275,1.5963362758620692
43,37,79362.7,892541.0,437935.5,756.8129310344827,6.559482793103448
115,5,1410896.0,1260068.0,3154.96,3463.0793103448273,25.462355862068968
69,38,273879.9,1880344.0,1448894.0,639.6241344827587,9.919755931034482
-1,9,78805.6,2186797.0,383248.3,1083.3974137931034,27.905100000000008
80,28,514522.0,2106715.0,1040740.0,1393.2491379310343,25.21142275862069
-51,0,673240.8,276178.0,3520.56,2335.922931034483,27.152682758620692
119,43,465802.1,907562.8,306671.7,389.97844827586215,5.968678068965517
40,28,424990.1,782693.0,472419.0,169.1189655172414,22.16199689655172
36,26,485506.6,1223211.0,32436.6,37.67356448275862,24.002011034482766
26,55,236269.2,1016071.0,200197.4,660.5706896551725,5.741882172413793
-114,49,162964.3,518781.2,626458.7,474.74396551724146,5.116666620689655
-109,52,518394.4,990124.5,1017100.0,376.7112103448275,2.158692575862069
54,53,289239.9,902123.5,1272211.0,434.9801724137931,3.4214080344827584
119,-3,2247807.0,2431282.0,59219.83,2529.3853448275863,22.22241482758621
-104,26,683858.7,1236377.0,444936.3,299.78706896551716,19.494755689655175
28,-24,628610.4,2500532.0,499789.6,426.12500344827583,20.281249999999996
-38,-7,475321.7,1274161.0,177772.5,769.2465517241383,26.613792068965516
-75,-13,571412.6,989109.0,204940.1,805.9051758620687,17.138433793103452
37,24,501298.1,1240244.0,31468.99,79.49827586206898,23.470257586206902
37,31,426285.1,1039425.0,248279.6,73.90689620689656,19.316020000000005
34,46,66529.9,386713.8,40047.9,393.18448275862056,10.197198310344827
103,21,986761.8,204035.0,326841.1,1651.6379310344832,21.471622758620686
-60,-30,280508.5,11674.67,347755.8,1145.2543103448277,20.120257931034487
20,37,796756.2,709063.6,6772.3,964.1793103448276,15.732184137931032
144,-6,1780711.0,5058477.0,143778.4,2874.7482758620686,21.228160000000003
-46,-13,308378.6,883803.3,682593.8,1284.1353448275863,24.698203448275866
56,22,583170.6,1157715.0,179622.1,171.91810344827587,29.176795862068964
13,46,270843.4,235825.6,54008.7,1742.1698275862068,6.873347724137932
-5,11,389519.5,2624370.0,681453.3,969.5172413793101,27.73491413793104
-7,41,994400.0,458522.4,203397.9,599.8224103448276,13.09468344827586
120,-9,1884377.0,3263974.0,35359.05,2301.2741379310346,24.5533051724138
145,-42,897965.7,7174947.0,53007.89,1876.7258620689654,9.604597931034483
149,-33,584100.3,6800271.0,202599.1,661.0784482758619,15.510632413793106
-101,44,1651.9,793981.3,1620128.0,462.5008620689655,8.59705444827586
-10,54,189308.6,678501.2,17924.5,1278.2896551724139,9.994397000000003
40,30,227072.4,740817.5,540927.0,122.21551724137932,22.106896551724137
41,27,508027.0,737289.0,505753.4,160.12844862068965,22.02047379310345
42,27,499848.7,651282.6,554873.9,179.35689689655172,23.020833448275866
35,50,229682.9,747741.1,425094.6,560.2137931034483,6.984123620689655
32,53,291865.8,941908.4,659172.6,636.0258620689655,5.914367862068965
16,8,498305.9,1610403.0,871313.0,1046.6482758620689,27.00474137931035
58,21,648219.3,1385876.0,63556.74,95.9844837931035,26.348131724137936
-86,13,141611.1,1764785.0,203566.5,1818.0551724137931,24.571623103448275
26,62,3773.7,1459617.0,206752.5,644.026724137931,2.7852011172413795
-58,-34,89449.03,82219.54,72187.09,1098.1405137931033,17.429309655172414
80,44,26674.1,2426580.0,2421079.0,225.91206896551722,1.4664511586206894
34,-2,50685.3,2221540.0,597669.4,1242.6267241379312,21.420762068965516
-62,-35,409075.5,191500.0,266529.2,980.3474206896552,16.18972620689655
106,22,1160334.0,327378.1,158070.9,1410.65,20.588792413793104
57,54,324828.5,1106100.0,1495396.0,527.3689620689655,1.8297413551724138
-108,36,274908.8,1383045.0,762953.8,321.6370689655172,8.172485689655172
27,-21,293132.6,2177408.0,756198.4,496.51034827586193,21.00438172413792
-4,33,390150.7,474057.3,188189.3,200.5293103448276,13.820330344827584
-71,48,173600.1,196447.9,14435.23,1015.4017241379312,0.8907327793103449
40,26,638315.5,881606.6,366039.4,119.91637931034482,23.050717586206897
41,26,619126.8,797946.7,441079.4,137.66293103448274,23.040588275862067
-55,-27,606002.3,18707.6,482399.5,1650.7,19.426436896551728
29,45,319232.0,54251.8,13872.3,343.88619655172425,10.905746827586206
40,27,530242.2,825907.8,417651.6,146.90603482758618,22.611782068965518
36,28,629279.2,1160452.0,136033.8,49.56293103448276,21.493462068965517
43,41,157275.7,559934.7,142394.6,609.6318965517241,3.193175379310345
12,31,272121.2,1705696.0,144383.6,143.75172482758623,19.7681748275862
28,59,63542.9,1388727.0,30507.0,657.8540068965517,5.234674344827586
71,35,649246.7,2203780.0,1212160.0,790.3836034482758,12.15725572413793
-113,52,392606.2,816641.2,770991.9,424.0344827586207,2.530890851724138
85,56,490806.9,2749739.0,2626666.0,522.203448275862,0.8055315793103449
40,59,244975.6,1539427.0,574862.9,560.6560344827587,2.6768678965517236
-108,44,318663.2,845776.7,1126238.0,321.17241034482754,2.6161638620689653
7,32,131285.4,1518952.0,314852.0,67.44224137931033,22.184770689655174
19,44,289054.3,115255.4,206883.9,811.8086241379311,10.884913103448278
-111,41,121272.5,805724.2,960923.8,276.81465517241384,4.451149379310345
42,52,258235.5,788999.7,626410.1,508.6887896551724,5.4627873793103445
74,54,143797.0,2033072.0,2341354.0,356.91810344827593,1.8262931137931033
-122,40,182835.6,571672.5,201774.9,834.0758655172415,8.011997137931035
-56,-12,1285374.0,965118.9,1110434.0,1808.6879310344825,25.049928275862072
101,37,97321.0,969969.0,1370474.0,507.95517241379315,-2.200790137931035
84,53,313140.9,2655223.0,2833167.0,462.25689655172414,1.9322557448275868
17,-13,1084705.0,854136.2,389937.4,1191.860344827586,20.829309655172413
137,-34,508503.3,6031890.0,9498.52,297.4620655172414,17.255746896551724
-5,6,102663.9,2244465.0,133175.8,1080.7344862068965,26.925718965517248
-3,13,502665.7,2623179.0,864093.0,639.7025862068964,29.01616448275862
39,7,183065.1,2673507.0,544547.2,987.6241379310344,13.938864482758621
-99,36,631907.1,706559.2,811839.2,777.0612068965519,15.304382068965516
-89,15,20881.4,1494494.0,16879.38,1932.3724137931029,23.983141379310343
-101,40,436641.5,733931.0,1284668.0,541.4336206896551,10.504956931034481
-111,34,282289.9,1441789.0,429740.2,398.3793103448275,10.83785848275862
26,38,465582.9,593280.0,3029.5,595.889651724138,16.431035172413793
57,65,836615.8,2193996.0,833443.7,562.0327655172413,-2.447054634482759
-78,-10,1027299.0,810529.3,86629.05,650.2310379310345,7.889152275862068
-1,11,274464.4,2368474.0,604637.5,882.2732758620688,27.12815965517241
116,4,1362044.0,1453540.0,138094.8,2711.4586206896556,23.319612068965515
52,27,216106.1,458655.3,16587.55,184.33103448275864,22.583046551724138
39,39,59397.4,941832.7,159882.7,595.8155206896552,6.656321862068966
78,53,76642.0,2264661.0,2587501.0,311.49655172413793,1.881752944827586
34,56,98143.6,1292904.0,451747.8,664.3448275862069,4.68994251724138
84,27,420258.5,1707285.0,660203.4,1758.5249999999999,22.06788793103448
47,18,1078677.0,1323380.0,513920.0,115.00344793103446,29.039942068965516
30,-5,88793.0,1772155.0,870650.1,1137.080179310345,21.461709999999997
-63,-11,892608.8,719851.4,1193520.0,1948.4215517241375,25.254382068965512
151,-27,1092883.0,6615494.0,156212.8,656.7250034482759,18.83843413793103
30,-29,1216969.0,3066913.0,128874.9,707.0741344827585,17.962140344827585
-72,-42,40219.12,1341121.0,73873.97,1425.1525896551727,6.530747206896553
14,-14,1252105.0,847934.7,153287.1,1092.081031034483,21.456537931034486
26,-26,833481.2,2563717.0,625440.1,566.8301689655173,18.40237103448276
66,38,228698.8,1670610.0,1422673.0,275.11379310344836,13.637715517241377
105,-3,1153476.0,1667273.0,18880.59,2337.943103448276,27.349713103448277
-68,-55,6973.08,2375124.0,46198.81,468.77844827586216,4.050143724137931
143,-36,204501.1,6580955.0,292318.0,336.375,16.183334137931038
-120,55,317044.2,1016624.0,555995.4,465.9844827586207,1.8819683896551724
-71,-16,53148.47,1241944.0,223496.8,677.8172413793106,6.892959793103449
103,0,659403.3,1315902.0,26913.08,2091.0793103448277,26.94741413793103
132,44,9448.2,365903.7,132525.1,590.0474137931035,3.553951137931034
104,37,332169.1,809124.3,1117187.0,242.9844827586207,8.152011379310345
-4,6,190842.9,2170045.0,125162.6,1258.5568965517239,26.327299310344827
10,54,389631.5,217050.4,5646.3,666.7379310344827,8.313074689655172
45,41,71840.7,523275.2,306784.7,534.7181,10.816739
53,53,249783.1,869627.0,1214427.0,408.4862068965517,3.3880747586206903
45,42,193285.5,388236.3,327921.0,735.5827620689654,3.7135057931034483
-38,-5,603123.4,1258062.0,17077.98,848.9103482758619,27.581609655172418
85,41,101644.1,2197200.0,2026243.0,100.2396555172414,11.930171724137933
22,31,717907.5,1379372.0,110927.3,147.12500034482758,19.680892068965516
-50,-18,417655.2,853263.3,769802.9,1529.8913793103445,23.82349172413793
-10,32,997607.5,591686.1,13083.1,352.4206896551724,18.554885172413794
43,52,201409.4,754420.5,655776.5,493.8646551724137,5.209698344827586
140,-35,250393.7,6308090.0,142155.0,258.8577586206897,16.503448275862063
104,33,475074.1,473508.7,1273388.0,557.8517241379311,11.555245172413795
37,12,21627.3,2269173.0,368170.3,1034.3353448275864,19.461351034482757
-102,31,673757.1,913025.4,544419.8,423.82672413793097,17.856323103448275
55,57,928.3,1324701.0,1407622.0,520.1956896551724,2.4280890344827584
32,59,72024.5,1548814.0,135102.3,648.1706896551723,4.385272896551724
-65,-37,636015.6,531953.6,313875.9,705.9801724137931,15.557974482758622
-71,-28,775259.8,1034094.0,39533.83,66.13103448275862,14.120905172413794
103,18,596410.3,29199.3,250412.0,2538.7060344827587,24.41415275862069
54,20,887723.8,1232683.0,328957.9,65.12155172413793,28.099567931034482
29,-28,1083385.0,2917502.0,279594.3,657.737072413793,13.855387586206897
59,33,308790.7,1077598.0,751943.8,145.4241379310345,14.404956551724139
