longitude,latitude,mean_
73.2,30.7,14.28
44.7,33.4,20.78
44.8,33.9,13.13
44.4,33.7,28.48
45.0,33.9,0.58
41.9,36.3,9.28
43.3,33.4,39.36
66.0,29.6,9.89
7.6,9.0,38.63
8.7,8.4,0.0
69.2,33.6,3.77
84.7,23.1,0.0
123.7,13.1,6.74
101.3,6.8,14.92
6.5,5.8,9.84
6.7,7.8,17.04
44.4,33.1,36.19
70.2,34.2,0.0
29.5,0.7,0.66
72.4,34.6,0.58
65.9,32.6,6.14
64.1,31.5,0.0
66.6,36.5,0.0
44.9,13.1,14.8
44.4,33.3,62.99
44.6,34.9,26.24
44.2,33.5,41.6
43.3,35.6,11.39
69.2,34.0,0.0
66.6,27.8,14.63
45.7,43.3,58.47
45.5,15.5,3.28
101.4,6.7,9.07
44.6,34.9,26.24
45.3,2.1,5.48
71.3,34.7,1.56
11.4,10.9,0.89
43.7,35.3,12.63
61.4,32.1,0.0
101.7,6.3,10.69
45.6,3.9,0.05
32.3,30.6,53.35
101.5,6.6,4.74
101.3,6.5,22.5
71.3,34.0,3.64
43.5,34.9,37.79
43.7,33.3,22.87
70.4,34.3,0.0
71.4,35.0,0.0
-77.2,2.8,0.0
44.4,33.3,62.99
44.0,33.2,15.21
68.6,36.9,0.0
69.0,33.9,0.05
71.2,30.1,29.53
70.1,32.6,0.0
70.7,33.8,0.0
26.7,11.1,0.0
42.4,34.2,10.71
43.9,34.2,36.56
24.3,12.5,2.33
80.9,18.5,0.0
40.2,35.3,13.92
43.8,33.3,32.83
65.7,31.6,31.83
49.1,11.0,0.0
65.4,36.0,0.0
74.9,33.9,6.46
44.0,13.6,35.51
20.2,32.1,59.2
39.2,0.7,0.0
44.4,33.3,62.99
45.6,3.9,0.05
44.4,35.5,59.22
42.8,33.6,11.09
43.7,33.4,27.65
44.4,33.3,62.99
43.5,34.9,37.79
44.3,33.6,37.78
74.8,34.1,49.15
67.0,30.2,62.08
125.3,7.8,0.0
44.2,15.3,55.11
36.4,34.2,14.44
45.3,2.1,5.48
42.7,36.6,3.38
44.4,33.0,19.68
44.4,33.3,62.99
44.3,33.5,56.42
67.0,30.2,62.08
74.1,34.1,2.83
62.3,25.2,4.33
66.3,36.9,0.0
75.1,33.9,4.44
43.6,3.1,0.54
43.5,34.9,37.79
44.4,33.3,62.99
64.5,34.4,0.0
45.3,2.1,5.48
42.6,-0.1,0.0
44.6,34.9,26.24
65.1,31.6,0.78
42.8,33.6,11.09
37.4,47.7,5.12
46.5,5.2,0.0
20.2,32.1,59.2
44.2,15.3,55.11
44.4,33.1,36.19
7.7,8.5,1.64
44.4,33.3,62.99
36.6,35.9,8.2
40.5,35.0,17.85
68.9,36.7,18.82
69.9,33.6,0.0
88.2,23.3,9.16
20.2,30.8,26.66
67.1,24.9,63.0
45.2,34.2,4.29
44.6,34.9,26.24
2.0,14.7,0.0
45.3,2.1,5.48
42.1,0.5,0.0
29.8,9.3,1.78
37.7,47.2,12.71
44.4,33.3,62.99
62.2,34.3,22.81
43.3,33.4,39.36
40.2,37.9,47.15
44.2,2.8,0.0
44.6,33.1,26.08
42.8,33.6,11.09
44.3,33.1,21.48
13.6,12.9,0.83
8.2,8.5,0.0
44.2,15.3,55.11
37.8,48.0,60.78
14.2,12.4,0.99
37.8,48.0,60.78
70.1,34.9,0.0
70.2,34.7,3.18
29.5,0.5,3.7
68.9,34.0,0.0
8.8,8.6,0.0
9.9,7.9,0.0
13.2,10.5,0.82
39.0,49.0,3.68
38.4,48.6,8.58
38.0,48.4,12.3
0.1,17.4,0.0
39.7,-4.0,36.49
36.1,1.2,0.0
65.7,31.6,31.83
101.0,6.7,4.93
38.6,48.7,5.25
64.6,35.8,0.0
64.8,35.9,6.16
81.7,18.1,0.41
44.2,15.4,60.62
37.8,48.0,60.78
70.2,34.2,0.0
67.1,24.9,63.0
42.6,36.8,2.16
62.2,34.3,22.81
71.6,34.1,27.67
72.4,34.9,3.52
43.3,33.4,39.36
42.6,-0.1,0.0
36.7,34.7,38.77
43.9,34.3,5.51
65.7,31.6,31.83
37.8,48.0,60.78
44.4,33.3,62.99
11.1,11.7,5.88
49.2,11.3,12.65
22.6,32.8,24.94
65.5,31.6,3.0
-78.8,1.8,11.88
42.5,33.9,9.4
31.0,-29.8,60.75
44.1,33.3,42.94
13.0,10.2,0.0
44.4,33.3,62.99
20.2,32.1,59.2
35.9,33.3,5.17
36.0,33.4,5.64
8.9,8.3,0.0
8.8,8.4,0.0
7.9,8.9,3.14
8.2,8.5,0.0
8.0,9.0,0.0
8.0,8.6,0.0
8.8,8.6,0.0
8.7,8.3,0.0
8.0,8.8,0.0
8.0,8.7,0.0
43.9,33.2,18.97
44.1,35.7,35.91
44.4,33.3,62.99
37.6,47.1,44.72
101.8,6.4,24.66
102.0,6.2,3.34
64.6,31.8,4.07
71.6,33.9,9.4
83.8,19.4,0.33
71.2,34.6,1.35
44.5,33.8,18.48
13.2,13.3,0.0
42.6,36.8,2.16
44.4,33.3,62.99
44.4,33.7,28.48
37.8,48.0,60.78
36.3,33.5,56.4
30.2,1.6,3.94
-76.3,3.0,10.82
35.2,31.8,62.95
30.9,30.5,53.32
20.2,32.1,59.2
8.8,36.3,5.17
39.6,-4.1,13.22
11.3,11.1,0.76
44.4,33.1,36.19
120.5,13.4,0.0
71.5,34.0,56.03
70.9,33.9,0.0
71.0,33.8,0.04
44.2,34.1,8.1
69.1,33.5,0.0
121.9,6.5,0.0
70.3,34.2,0.0
32.3,30.6,53.35
65.1,28.5,0.0
10.2,11.7,8.53
44.4,33.3,62.99
44.6,33.1,26.08
44.3,33.1,21.48
43.5,34.9,37.79
44.2,15.3,55.11
69.1,34.5,50.37
45.3,2.1,5.48
44.6,34.9,26.24
74.8,33.7,2.41
81.4,18.8,0.0
90.5,25.8,0.0
67.4,32.3,0.0
20.2,32.1,59.2
67.1,24.9,63.0
44.4,33.3,62.99
64.8,32.4,0.54
13.1,11.8,8.48
29.6,0.9,0.0
63.6,34.9,0.0
44.8,33.8,7.12
43.4,33.4,24.43
64.9,36.1,0.0
62.4,26.1,6.83
8.6,36.3,0.85
45.3,15.5,14.19
48.7,15.9,32.49
120.9,17.0,0.0
126.0,8.3,3.21
5.2,7.6,18.89
42.2,3.3,0.0
44.1,34.0,14.97
44.4,33.3,62.99
38.4,36.9,8.61
-76.3,3.2,12.21
43.8,33.3,32.83
44.7,33.4,20.78
36.4,33.5,18.08
12.0,11.7,4.78
91.0,26.6,0.0
71.3,35.4,0.0
64.8,32.1,1.81
41.8,3.9,0.54
95.7,27.5,1.95
44.4,33.3,62.99
45.0,34.0,19.15
44.1,34.0,14.97
71.2,34.9,0.3
72.8,33.7,36.64
70.4,32.3,1.15
68.2,33.4,0.0
16.6,31.2,47.38
81.3,18.8,0.0
126.1,7.0,0.0
71.5,34.1,14.53
67.1,24.9,63.0
43.7,34.6,47.25
44.3,33.1,21.48
44.4,33.3,62.99
44.2,33.5,41.6
44.6,33.1,26.08
1.4,18.4,1.49
64.8,32.4,0.54
68.6,32.9,0.0
124.9,6.9,1.49
62.0,26.1,6.48
33.8,31.1,34.11
89.2,23.2,18.93
92.3,23.8,0.0
24.3,11.5,0.15
34.1,31.2,29.09
62.1,33.3,0.24
31.2,29.3,53.59
0.9,19.5,0.0
70.4,34.4,9.2
70.7,33.8,0.0
36.2,34.0,28.8
44.9,34.0,28.11
44.2,33.6,34.93
68.4,33.4,0.0
40.3,0.2,1.67
68.4,25.4,50.89
94.0,24.7,6.15
38.4,48.6,8.58
44.4,33.3,62.99
44.4,33.3,62.99
45.3,2.1,5.48
44.3,33.1,21.48
69.5,36.7,1.93
11.9,32.5,4.4
74.8,32.5,20.41
69.1,34.5,50.37
13.3,10.3,3.44
68.8,27.7,23.67
69.1,34.5,50.37
64.8,32.1,1.81
44.1,34.0,14.97
8.3,8.6,0.0
8.5,12.0,56.68
36.2,32.8,8.24
66.1,32.1,0.0
67.1,24.9,63.0
71.4,34.0,26.96
77.2,38.4,29.8
44.2,33.5,41.6
64.5,32.4,0.23
31.4,30.2,63.0
31.3,30.1,63.0
-97.7,30.3,62.57
44.2,32.9,9.71
12.5,12.9,0.0
64.2,31.9,32.68
44.4,33.3,62.99
124.5,6.9,0.05
44.1,34.0,14.97
40.1,1.7,0.77
46.9,14.1,2.38
8.8,35.2,22.54
65.5,32.6,0.45
66.5,32.8,0.0
66.4,31.0,8.77
44.4,33.3,62.99
63.4,35.4,0.0
81.6,18.4,0.42
13.4,11.7,0.0
63.4,26.6,0.0
42.8,0.5,0.0
54.4,24.5,62.55
42.2,36.9,5.49
69.2,36.2,0.0
69.1,34.2,0.0
69.9,33.3,2.03
44.4,33.1,36.19
44.4,33.5,47.62
20.2,30.8,26.66
28.6,3.6,0.41
80.8,18.8,6.73
94.2,27.2,0.0
37.8,48.0,60.78
39.5,48.7,7.9
37.1,36.2,34.92
101.4,6.8,8.85
9.7,37.1,3.78
43.3,33.4,39.36
45.0,34.1,16.31
44.6,33.1,26.08
43.8,35.3,19.74
13.9,13.1,0.8
44.3,33.6,37.78
124.2,7.2,8.53
44.5,3.7,0.0
43.7,34.4,5.88
44.4,33.3,62.99
44.4,33.3,62.99
62.2,33.3,0.79
7.3,35.0,1.72
44.6,33.1,26.08
65.1,31.6,0.78
69.3,34.9,25.15
74.5,32.5,44.87
45.3,2.1,5.48
98.7,23.4,0.0
8.5,12.0,56.68
67.1,24.9,63.0
29.4,11.2,0.0
120.3,-1.4,0.2
69.1,34.5,50.37
39.6,-3.8,2.97
42.8,33.4,3.62
43.3,33.4,39.36
74.5,34.3,4.66
45.9,3.7,0.0
49.1,11.0,0.0
69.3,34.9,25.15
44.9,34.0,28.11
44.0,32.6,56.62
124.4,8.6,2.93
68.1,33.2,0.0
67.1,24.9,63.0
43.3,33.4,39.36
13.1,12.3,0.0
44.0,33.3,22.35
8.4,8.4,0.81
64.6,30.7,0.0
45.0,2.4,0.0
151.2,-33.9,63.0
93.9,24.8,25.62
71.5,34.0,56.03
43.2,3.4,0.0
44.8,14.4,11.33
36.7,34.7,38.77
43.9,33.4,36.14
44.4,33.3,62.99
43.3,33.4,39.36
36.7,35.6,0.22
62.0,34.4,0.16
44.6,3.7,0.0
44.4,33.3,62.99
45.0,2.5,0.0
29.0,-0.8,0.0
45.1,2.1,0.49
70.2,34.5,0.0
44.4,33.3,62.99
50.0,26.6,55.58
64.9,36.2,0.0
70.1,33.9,5.15
12.8,11.1,0.19
33.8,31.1,34.11
44.6,33.2,26.64
2.3,35.9,4.39
37.1,36.2,34.92
69.8,33.7,0.0
62.8,32.2,0.0
81.9,21.3,9.09
42.5,33.9,9.4
14.1,11.2,0.21
8.9,9.9,33.42
20.2,30.8,26.66
44.4,33.0,19.68
70.4,32.2,9.16
38.5,48.2,5.77
37.8,48.0,60.78
33.8,31.1,34.11
67.0,30.2,62.08
44.2,33.5,41.6
44.2,15.3,55.11
44.9,34.0,28.11
44.4,33.3,62.99
43.7,15.3,0.0
47.4,14.3,0.94
65.7,33.0,0.0
73.1,33.7,61.64
43.1,36.4,52.01
61.7,30.9,30.65
39.0,36.0,17.98
69.1,34.2,0.0
-0.2,16.7,0.0
71.4,34.0,26.96
45.6,3.9,0.05
13.1,11.8,8.48
67.1,24.9,63.0
44.1,33.3,42.94
44.4,33.1,36.19
43.3,33.4,39.36
41.5,3.6,0.0
-78.2,3.0,0.0
45.3,2.1,5.48
68.8,36.3,0.0
-0.3,17.0,0.0
43.3,33.4,39.36
38.4,48.6,8.58
24.9,12.7,0.0
67.1,24.9,63.0
13.1,11.8,8.48
44.6,33.7,29.77
43.4,35.2,6.48
43.8,35.3,19.74
44.3,35.5,48.64
44.6,33.1,26.08
8.8,8.6,0.0
27.7,10.1,0.05
29.4,11.2,0.0
68.3,30.3,1.74
37.8,48.0,60.78
64.9,36.6,0.0
64.4,31.6,14.1
13.2,32.8,62.82
46.1,4.4,0.0
12.8,11.9,0.0
44.4,33.3,62.99
12.5,13.1,4.03
68.7,33.7,0.0
39.0,32.7,10.56
44.4,33.3,62.99
69.2,37.0,0.0
69.1,34.5,50.37
13.2,32.9,52.84
95.1,27.2,6.4
24.1,13.7,1.57
125.6,8.8,0.0
45.0,34.1,16.31
41.9,34.5,14.26
44.3,33.1,21.48
44.2,33.5,41.6
74.6,31.6,22.86
70.6,33.8,0.0
62.2,34.3,22.81
34.1,31.2,29.09
68.7,33.0,0.0
69.2,34.2,0.0
123.7,12.5,0.1
69.6,32.7,0.0
34.2,31.3,24.95
14.0,13.6,0.0
36.3,33.5,56.4
43.3,33.4,39.36
36.6,35.9,8.2
45.0,12.9,48.25
38.4,36.9,8.61
44.6,33.1,26.08
44.4,33.3,62.99
67.0,30.2,62.08
68.2,32.7,0.0
66.0,36.1,1.43
121.0,6.1,1.33
69.4,36.5,0.0
64.1,31.5,0.0
20.2,32.1,59.2
44.6,35.5,8.42
43.4,36.4,12.03
13.2,11.8,10.47
12.2,10.7,0.05
44.4,33.3,62.99
68.6,35.9,0.0
43.3,33.5,28.31
43.8,33.3,32.83
43.6,35.1,7.03
13.4,11.7,0.0
43.9,33.4,36.14
65.7,31.6,31.83
69.9,32.7,0.0
68.7,34.5,0.0
44.4,33.3,62.99
39.2,48.6,15.15
43.1,36.4,52.01
6.9,12.5,0.05
9.5,6.8,0.0
44.4,33.3,62.99
67.0,30.2,62.08
44.6,33.2,26.64
45.1,33.7,15.22
124.0,12.7,1.71
123.7,12.5,0.1
125.9,7.3,1.31
94.9,25.6,0.0
46.7,24.6,63.0
43.9,34.1,11.66
63.0,26.0,15.88
44.4,33.1,36.19
0.1,16.2,0.0
40.4,21.3,59.97
-96.6,16.3,12.2
20.2,30.8,26.66
43.0,14.8,40.09
44.0,13.6,35.51
45.1,2.1,0.49
36.6,35.8,0.0
61.2,34.7,1.02
66.0,35.7,0.0
62.1,33.3,0.24
20.2,32.1,59.2
22.6,32.8,24.94
44.6,33.1,26.08
13.1,10.7,0.0
44.2,33.6,34.93
44.4,33.3,62.99
69.0,34.0,2.07
45.6,14.0,14.01
41.8,3.9,0.54
14.5,12.4,0.0
69.6,32.3,3.08
64.3,35.7,0.0
62.0,32.7,0.0
46.8,43.6,10.38
69.3,35.0,16.32
43.7,33.4,27.65
71.5,34.0,56.03
31.3,30.1,63.0
15.1,32.4,47.56
44.2,33.5,41.6
45.1,2.1,0.49
44.4,33.3,62.99
45.3,2.1,5.48
65.7,36.7,1.72
69.1,34.5,50.37
-75.5,0.4,0.0
20.2,32.1,59.2
63.3,33.1,0.0
71.4,35.2,0.0
43.5,34.9,37.79
37.1,36.2,34.92
101.5,6.2,4.12
-73.4,8.2,4.88
46.1,13.6,0.0
29.5,0.7,0.66
68.4,33.6,2.45
68.4,33.4,0.0
67.7,32.8,0.0
70.3,34.0,0.0
43.8,33.3,32.83
43.6,33.3,3.99
44.6,33.1,26.08
45.3,2.1,5.48
39.7,-4.0,36.49
71.6,34.3,9.13
65.6,32.6,0.0
-75.3,6.9,3.6
68.8,33.5,0.0
67.1,30.7,1.88
-75.1,3.2,1.07
69.0,33.4,0.0
43.1,36.4,52.01
13.6,12.9,0.83
68.5,33.3,0.0
85.1,20.9,24.59
74.7,34.0,9.48
-96.6,19.3,4.38
24.9,13.5,1.18
24.7,13.4,0.0
24.9,13.3,0.0
37.1,36.2,34.92
37.0,36.4,2.36
41.9,3.9,0.83
44.8,12.8,7.79
72.1,34.7,5.05
62.4,34.3,0.68
71.8,34.2,17.6
-3.7,16.4,1.36
45.1,2.1,0.49
31.7,9.5,1.6
68.6,33.3,0.0
63.5,25.3,3.91
42.4,34.2,10.71
100.3,6.7,12.64
44.4,33.3,62.99
3.3,6.5,60.12
43.5,33.4,43.45
66.1,36.2,0.0
13.1,11.8,8.48
13.6,12.7,1.37
69.7,32.6,0.0
44.8,1.7,0.94
69.1,34.5,50.37
44.4,33.5,47.62
63.8,35.7,0.0
66.8,32.6,0.0
63.3,34.9,0.0
69.5,37.4,0.0
22.7,48.4,15.01
28.9,8.2,0.0
29.4,-3.4,23.43
20.2,32.1,59.2
65.7,31.6,31.83
44.3,35.4,40.95
64.5,35.8,0.0
44.4,33.3,62.99
70.9,31.8,30.1
101.8,6.3,6.57
25.1,11.3,0.39
37.8,48.0,60.78
37.8,48.1,33.1
44.4,33.3,62.99
44.4,33.3,62.99
44.5,33.6,12.84
31.7,3.9,0.0
16.6,31.2,47.38
72.5,34.2,5.27
20.2,32.1,59.2
2.0,36.1,5.26
44.7,33.1,14.74
44.4,33.3,62.99
-85.3,35.1,60.58
34.2,31.3,24.95
102.0,6.0,22.45
125.1,8.7,0.0
44.0,13.6,35.51
44.6,33.1,26.08
44.7,33.4,20.78
31.3,30.1,63.0
43.4,33.4,24.43
44.3,33.1,21.48
42.6,40.8,14.15
41.9,36.3,9.28
8.1,8.9,0.14
42.5,-0.4,0.29
87.6,43.8,62.8
66.9,32.1,10.62
62.7,26.1,2.85
71.5,34.0,56.03
29.5,0.7,0.66
70.7,35.0,0.0
70.7,34.1,0.0
65.1,36.2,0.0
37.8,34.7,0.72
36.7,34.7,38.77
-75.4,1.5,1.01
13.6,12.9,0.83
13.6,12.7,1.37
124.5,7.0,0.0
12.3,11.8,0.34
14.2,12.4,0.99
45.3,2.1,5.48
43.5,33.4,43.45
15.0,12.1,30.87
14.8,5.8,0.0
138.5,-3.7,0.0
-56.6,-24.2,6.68
44.6,33.0,8.12
25.3,13.6,11.64
25.6,14.0,0.0
75.1,33.7,8.79
13.3,13.7,1.94
44.0,13.6,35.51
32.2,29.4,0.0
43.5,34.9,37.79
62.2,34.2,11.67
44.4,33.3,62.99
43.3,33.4,39.36
50.6,26.1,62.25
44.4,33.5,47.62
44.6,33.7,29.77
43.5,35.0,53.69
13.8,13.1,1.46
12.4,11.8,0.0
12.2,11.8,0.0
34.1,31.2,29.09
12.5,13.0,0.0
64.3,31.6,3.26
65.5,32.2,0.0
39.6,48.6,1.31
67.0,30.2,62.08
-71.7,6.5,5.77
17.8,30.8,4.92
70.1,33.6,0.0
70.2,34.7,3.18
62.1,32.4,5.06
68.7,34.0,0.0
44.8,12.8,7.79
11.2,10.3,24.9
34.1,31.2,29.09
71.7,34.0,25.23
15.4,13.6,0.45
43.8,33.3,32.83
70.1,33.5,0.0
66.8,36.3,0.0
9.3,7.2,3.66
12.2,10.6,6.82
12.0,11.7,4.78
125.4,6.7,3.12
44.3,33.6,37.78
12.2,32.9,19.77
125.1,8.7,0.0
44.4,33.3,62.99
44.1,33.3,42.94
44.2,33.5,41.6
43.9,33.4,36.14
124.9,6.9,1.49
29.4,-3.4,23.43
44.4,33.3,62.99
115.5,35.2,44.03
122.6,14.3,0.0
44.0,13.6,35.51
38.2,38.0,9.65
38.4,36.9,8.61
38.4,37.0,20.1
101.5,6.3,6.06
43.3,33.4,39.36
43.7,34.6,47.25
34.1,31.2,29.09
46.8,5.2,0.0
45.0,12.9,48.25
43.0,2.4,0.62
44.6,33.1,26.08
68.9,36.7,18.82
45.3,2.1,5.48
69.6,34.2,0.0
68.9,34.0,0.0
44.4,33.3,62.99
44.0,36.2,62.98
44.2,33.5,41.6
44.7,33.7,17.76
49.1,14.5,34.16
13.6,11.9,0.0
67.4,32.0,0.0
44.0,13.6,35.51
90.7,25.4,2.29
67.8,32.8,0.0
20.2,32.1,59.2
29.5,0.6,1.54
66.9,32.1,10.62
43.7,34.6,47.25
69.1,34.5,50.37
124.4,6.9,0.52
124.7,7.1,0.56
70.8,34.7,0.0
37.8,48.0,60.78
38.6,48.8,3.25
124.0,12.8,0.09
69.4,37.1,0.0
125.7,8.8,1.64
67.0,30.2,62.08
64.8,32.1,1.81
69.7,36.6,0.0
44.4,33.3,62.99
42.8,33.6,11.09
86.6,22.5,6.63
62.2,34.3,22.81
44.2,33.5,41.6
64.4,31.6,14.1
70.3,36.9,0.0
29.6,0.7,0.0
124.6,7.0,0.0
45.2,34.3,13.99
11.2,10.3,24.9
65.2,26.5,0.68
67.0,30.6,14.24
70.0,33.8,0.0
71.6,34.2,11.65
70.8,35.0,0.0
45.3,2.1,5.48
38.0,48.3,31.32
44.8,1.7,0.94
49.4,16.9,0.0
36.3,33.5,56.4
30.8,29.3,57.78
38.4,48.3,9.37
44.4,33.3,62.99
47.4,6.8,5.95
124.5,7.0,0.0
35.2,31.8,62.95
69.9,33.3,2.03
69.1,34.5,50.37
29.8,0.4,0.0
91.7,23.8,2.49
38.5,48.2,5.77
62.3,32.5,0.0
67.1,24.9,63.0
64.3,31.6,3.26
124.4,11.2,1.48
62.5,32.6,0.0
101.5,6.1,0.0
43.7,33.3,22.87
42.0,33.4,0.0
44.3,33.5,56.42
71.1,34.9,0.1
31.1,29.1,60.1
66.5,30.9,7.16
44.2,14.1,6.57
44.4,33.3,62.99
44.4,33.0,19.68
43.3,33.4,39.36
71.1,33.7,0.3
71.4,34.9,0.0
68.1,33.2,0.0
70.1,32.8,0.0
64.5,31.6,0.0
71.5,33.9,13.84
101.1,6.7,11.42
88.7,24.4,7.25
71.5,35.3,0.0
124.0,13.0,7.37
43.6,14.0,0.55
43.8,33.3,32.83
11.2,10.3,24.9
44.6,33.1,26.08
44.4,33.3,62.99
20.2,32.1,59.2
69.3,34.9,25.15
70.8,33.8,0.0
38.4,36.9,8.61
44.3,33.1,21.48
42.5,-0.4,0.29
46.9,14.1,2.38
101.2,6.9,14.52
12.5,9.4,0.47
44.8,13.1,6.08
29.5,0.5,3.7
22.6,32.8,24.94
123.5,13.3,6.26
124.8,7.1,1.97
70.8,33.9,0.0
69.3,34.9,25.15
44.4,33.3,62.99
70.8,34.3,0.05
8.6,12.0,36.43
43.5,34.9,37.79
67.4,30.6,0.63
45.3,2.1,5.48
67.1,24.9,63.0
124.6,6.9,0.0
124.1,12.9,1.29
74.9,32.7,53.01
39.0,48.8,0.26
68.7,36.9,0.0
38.8,48.8,0.35
37.8,48.0,60.78
44.6,33.1,26.08
62.3,32.5,0.0
67.0,30.2,62.08
0.0,16.3,2.37
44.4,33.7,28.48
39.2,48.6,15.15
75.0,33.9,8.71
122.9,13.6,0.0
68.0,33.0,0.0
69.0,33.4,0.0
44.4,33.3,62.99
10.2,11.7,8.53
66.6,27.8,14.63
-75.0,1.6,0.0
42.8,33.6,11.09
101.1,5.8,14.48
69.1,34.5,50.37
37.8,48.1,33.1
70.4,34.4,9.2
69.0,34.0,2.07
44.6,34.9,26.24
67.0,30.2,62.08
44.0,33.2,15.21
8.5,12.0,56.68
42.4,34.1,36.3
44.1,35.4,23.51
42.5,33.9,9.4
-75.6,0.9,1.86
12.2,10.6,6.82
69.7,32.9,0.0
13.9,13.7,0.0
68.6,34.5,0.0
37.1,36.2,34.92
38.9,36.4,0.54
67.1,24.9,63.0
44.4,33.2,47.0
20.2,32.1,59.2
71.1,34.1,3.62
44.4,33.3,62.99
66.1,27.0,0.0
67.0,30.2,62.08
-75.5,3.7,9.81
45.0,34.7,15.49
44.3,33.1,21.48
21.8,32.8,34.6
23.9,32.1,33.58
31.8,31.4,54.66
124.7,7.1,0.56
71.3,34.0,3.64
37.6,47.8,6.91
121.0,6.1,1.33
93.6,24.0,0.0
7.7,11.1,25.12
8.8,9.5,0.0
67.1,24.9,63.0
45.1,32.9,17.03
45.0,12.9,48.25
44.9,13.1,14.8
44.4,33.3,62.99
43.1,36.4,52.01
44.9,13.1,14.8
44.2,33.6,34.93
43.3,35.0,0.57
43.5,34.9,37.79
43.8,33.3,32.83
43.9,34.2,36.56
44.6,33.1,26.08
13.3,13.7,1.94
12.0,11.2,0.0
124.6,6.4,0.0
124.4,6.9,0.52
14.1,13.3,0.0
69.6,32.3,3.08
44.5,33.6,12.84
71.1,34.9,0.1
64.5,32.4,0.23
68.7,35.9,3.8
125.8,7.9,0.0
44.4,35.5,59.22
44.2,35.3,11.26
13.1,10.7,0.0
6.9,12.3,0.0
8.9,9.9,33.42
11.1,11.7,5.88
7.0,4.8,59.86
44.4,33.3,62.99
68.5,35.9,0.0
65.7,31.6,31.83
45.3,2.1,5.48
43.5,34.9,37.79
123.3,10.1,1.75
44.3,33.1,21.48
13.9,11.2,0.0
8.7,8.8,0.0
7.9,8.9,3.14
42.2,-0.9,0.0
44.8,1.7,0.94
68.5,34.1,0.0
44.0,33.3,22.35
124.3,6.5,0.0
67.7,30.4,0.76
69.1,34.5,50.37
-71.7,6.5,5.77
65.4,28.6,8.28
44.4,33.3,62.99
44.4,33.3,62.99
43.0,33.4,4.88
48.5,15.8,11.24
42.8,33.6,11.09
70.4,34.4,9.2
71.3,34.7,1.56
67.0,30.2,62.08
70.6,33.0,24.25
71.1,33.7,0.3
101.5,6.4,9.18
71.1,34.8,0.0
73.1,33.6,62.89
34.8,32.1,61.52
44.2,15.3,55.11
35.1,31.7,48.86
11.1,11.7,5.88
44.4,33.3,62.99
44.4,35.1,9.35
44.8,33.9,13.13
44.1,34.0,14.97
44.4,33.3,62.99
43.8,33.3,32.83
44.4,33.3,62.99
44.6,34.9,26.24
5.5,10.4,9.46
44.3,33.6,37.78
44.5,34.3,3.97
92.9,24.8,3.1
67.1,24.9,63.0
13.7,11.1,1.12
65.7,31.6,31.83
66.4,31.0,8.77
124.3,6.5,0.0
70.4,34.4,9.2
44.6,33.7,29.77
34.2,31.3,24.95
14.6,10.6,0.0
34.1,31.2,29.09
24.0,13.0,0.47
71.2,34.1,5.9
70.7,36.0,0.0
39.0,48.9,0.98
62.2,33.3,0.79
72.4,34.8,13.31
31.2,30.0,63.0
45.3,2.1,5.48
43.8,3.0,0.0
101.4,5.9,0.0
44.7,33.7,17.76
70.6,33.8,0.0
43.3,33.4,39.36
36.7,36.0,3.15
35.2,31.9,61.4
73.9,34.4,0.7
29.4,-3.4,23.43
62.3,32.5,0.0
44.3,33.6,37.78
44.4,33.3,62.99
43.9,33.4,36.14
69.7,32.9,0.0
65.5,32.9,0.0
12.8,12.5,0.4
44.0,13.6,35.51
31.7,30.5,46.26
42.5,-0.4,0.29
46.7,15.2,1.35
-39.0,-12.5,23.51
38.8,48.4,10.8
43.8,34.9,47.5
67.7,32.7,0.0
43.0,16.5,33.17
48.5,15.8,11.24
32.6,0.3,56.45
68.1,33.2,0.0
49.2,11.3,12.65
70.2,34.2,0.0
71.5,34.0,56.03
9.6,7.5,4.31
124.6,12.1,5.83
8.9,9.5,0.48
8.9,9.6,0.13
44.4,14.5,10.57
44.4,33.3,62.99
44.4,33.5,47.62
44.4,33.1,36.19
16.6,31.2,47.38
66.9,32.1,10.62
43.5,17.7,41.18
35.2,31.8,62.95
44.6,33.1,26.08
33.8,31.1,34.11
13.5,10.9,0.0
69.7,32.9,0.0
71.4,34.0,26.96
43.0,16.5,33.17
126.4,7.1,0.0
29.4,-3.4,23.43
-78.8,1.8,11.88
30.3,5.3,0.0
67.0,32.6,0.0
64.1,35.7,0.0
34.0,31.2,7.88
44.8,2.0,0.0
12.6,10.4,0.5
68.9,36.7,18.82
38.9,33.4,1.53
43.5,34.8,18.79
44.4,33.3,62.99
65.4,27.9,0.0
67.0,30.2,62.08
-73.1,8.3,0.27
50.0,26.6,55.58
101.8,6.3,6.57
62.5,34.9,0.0
0.5,15.7,0.0
45.3,2.1,5.48
44.8,1.9,0.0
45.4,15.5,10.82
68.3,34.2,0.0
66.9,25.0,32.6
71.3,34.8,0.0
17.3,31.1,9.9
65.7,36.9,0.0
37.6,36.2,0.6
93.5,25.0,4.12
45.3,2.1,5.48
40.7,36.5,10.94
44.8,12.8,7.79
126.0,8.3,3.21
73.2,34.8,0.0
44.2,17.6,46.74
-3.7,16.4,1.36
64.9,33.7,0.0
101.3,6.3,7.18
40.1,35.3,11.65
69.0,34.0,2.07
70.1,32.6,0.0
43.5,33.4,43.45
44.8,12.8,7.79
